StationID	WaterbodyName	Location	Latitude	Longitude	SampleID	CollDate	Activity Category	Index.Name	Index.Region	FinalID	LifeStage	NonUnique	NonTarget	Count	Count_Original	OTU0	OTU1	OTU2	Phylum	SubPhylum	Class	SubClass	Order	SubOrder	Family	SubFamily	Tribe	Genus	SubGenus	Species	Variety	Rank	FFG	Habit	TolVal	Voltinism	BCG_Atr	TV_Urb	Invasive
WEST-104-X-2016					WEST-104-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	NEOPOROUS	X	No	0	2	2				Arthropoda		Insecta		Coleoptera		Dytiscidae			Neoporus				Genus	pre	"sw, cb"	5		X	5	0
WEST-104-X-2016					WEST-104-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	CERATOPOGONIDAE	X	No	0	2	2				Arthropoda		Insecta		Diptera		Ceratopogonidae							Family	pre	"sp, bu"	3.6		X	3.6	0
WEST-104-X-2016					WEST-104-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	DIPLOCLADIUS	X	No	0	6	6				Arthropoda		Insecta		Diptera		Chironomidae			Diplocladius				Genus	col	sp	5.9		X	5.9	0
WEST-104-X-2016					WEST-104-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	ORTHOCLADIUS	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
WEST-104-X-2016					WEST-104-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	PARAMETRIOCNEMUS	X	No	0	4	4				Arthropoda		Insecta		Diptera		Chironomidae			Parametriocnemus				Genus	col	sp	4.6		X	4.6	0
WEST-104-X-2016					WEST-104-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	ZAVRELIMYIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Pentaneurini	Zavrelimyia				Genus	pre	sp	5.3		X	5.3	0
WEST-104-X-2016					WEST-104-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	PROSIMULIUM	X	No	0	10	10				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Prosimulium				Genus	fil	cn	2.4		X	2.4	0
WEST-104-X-2016					WEST-104-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	STEGOPTERNA	X	No	0	47	47				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Stegopterna				Genus	fil	cn	2.4		X	2.4	0
WEST-105-X-2016					WEST-105-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	PHYSA	X	No	0	1	1				Mollusca		Gastropoda		Basommatophora		Physidae			Physa				Genus	scr	cb	7		X	7	0
WEST-105-X-2016					WEST-105-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	PISIDIIDAE	X	No	0	2	2				Mollusca		Bivalvia		Veneroida		Pisidiidae							Family	fil		6.5		X	6.5	0
WEST-105-X-2016					WEST-105-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	SYNURELLA	X	No	0	9	9				Arthropoda		Insecta		Amphipoda		Crangonyctidae			Synurella				Genus			0.4		X	0.4	0
WEST-105-X-2016					WEST-105-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	NEMOURIDAE	X	Yes	0	8	8				Arthropoda		Insecta		Plecoptera		Nemouridae							Family	shr	"sp, cn"	2.9		X	2.9	0
WEST-105-X-2016					WEST-105-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	OSTROCERCA	X	No	0	7	7				Arthropoda		Insecta		Plecoptera		Nemouridae			Ostrocerca				Genus	shr	"sp, cn"	1.7		X	1.7	0
WEST-105-X-2016					WEST-105-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	LIMNEPHILIDAE	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Limnephilidae							Family	shr	"cb, sp, cn"	3.4		X	3.4	0
WEST-105-X-2016					WEST-105-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	PTILOSTOMIS	X	No	0	2	2				Arthropoda		Insecta		Trichoptera		Phryganeidae			Ptilostomis				Genus	shr	cb	4.3		X	4.3	0
WEST-105-X-2016					WEST-105-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	DIPLOCLADIUS	X	No	0	6	6				Arthropoda		Insecta		Diptera		Chironomidae			Diplocladius				Genus	col	sp	5.9		X	5.9	0
WEST-105-X-2016					WEST-105-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	PARAMETRIOCNEMUS	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae			Parametriocnemus				Genus	col	sp	4.6		X	4.6	0
WEST-105-X-2016					WEST-105-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	PARAPHAENOCLADIUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Paraphaenocladius				Genus	col	sp	4		X	4	0
WEST-105-X-2016					WEST-105-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	PROSIMULIUM	X	No	0	1	1				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Prosimulium				Genus	fil	cn	2.4		X	2.4	0
WEST-105-X-2016					WEST-105-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	STEGOPTERNA	X	No	0	77	77				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Stegopterna				Genus	fil	cn	2.4		X	2.4	0
WEST-106-X-2016					WEST-106-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	ENCHYTRAEIDAE	X	No	0	7	7				Annelida		Oligochaeta		Haplotaxida		Enchytraeidae							Family	col	bu	9.1		X	9.1	0
WEST-106-X-2016					WEST-106-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	LUMBRICULIDAE	X	No	0	1	1				Annelida		Oligochaeta		Lumbriculida		Lumbriculidae							Family	col	bu	6.6		X	6.6	0
WEST-106-X-2016					WEST-106-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	NAIDIDAE	X	No	0	3	3				Annelida		Oligochaeta		Haplotaxida		Naididae							Family	col	bu	8.5		X	8.5	0
WEST-106-X-2016					WEST-106-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	TUBIFICIDAE	X	No	0	7	7				Annelida		Oligochaeta		Tubificida		Tubificidae							Family	col	cn	8.4		X	8.4	0
WEST-106-X-2016					WEST-106-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	SYNURELLA	X	No	0	1	1				Arthropoda		Insecta		Amphipoda		Crangonyctidae			Synurella				Genus			0.4		X	0.4	0
WEST-106-X-2016					WEST-106-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	CULICOIDES	X	No	0	4	4				Arthropoda		Insecta		Diptera		Ceratopogonidae			Culicoides				Genus	pre	bu	5.9		X	5.9	0
WEST-106-X-2016					WEST-106-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	ORTHOCLADIINAE	X	No	0	9	9				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladiinae				Genus	col		7.6		X	7.6	0
WEST-106-X-2016					WEST-106-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	DIPLOCLADIUS	X	No	0	100	100				Arthropoda		Insecta		Diptera		Chironomidae			Diplocladius				Genus	col	sp	5.9		X	5.9	0
WEST-106-X-2016					WEST-106-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	HYDROBAENUS	X	No	0	4	4				Arthropoda		Insecta		Diptera		Chironomidae			Hydrobaenus				Genus	scr	sp	7.2		X	7.2	0
WEST-106-X-2016					WEST-106-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	TIPULA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae			Tipula				Genus	shr	bu	6.7		X	6.7	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	TUBIFICIDAE	X	No	0	1	1				Annelida		Oligochaeta		Tubificida		Tubificidae							Family	col	cn	8.4		X	8.4	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	SYNURELLA	X	No	0	5	5				Arthropoda		Insecta		Amphipoda		Crangonyctidae			Synurella				Genus			0.4		X	0.4	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	CAECIDOTEA	X	No	0	14	14				Arthropoda		Malacostraca		Isopoda		Asellidae			Caecidotea				Genus	col	sp	2.6		X	2.6	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	NEMOURIDAE	X	Yes	0	31	31				Arthropoda		Insecta		Plecoptera		Nemouridae							Family	shr	"sp, cn"	2.9		X	2.9	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	OSTROCERCA	X	No	0	9	9				Arthropoda		Insecta		Plecoptera		Nemouridae			Ostrocerca				Genus	shr	"sp, cn"	1.7		X	1.7	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	IRONOQUIA	X	No	0	2	2				Arthropoda		Insecta		Trichoptera		Limnephilidae			Ironoquia				Genus	shr	sp	4.9		X	4.9	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	STENOCHIRONOMUS	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Stenochironomus				Genus	shr	bu	7.9		X	7.9	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	ORTHOCLADIINAE	X	Yes	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladiinae				Genus	col		7.6		X	7.6	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	DIPLOCLADIUS	X	No	0	5	5				Arthropoda		Insecta		Diptera		Chironomidae			Diplocladius				Genus	col	sp	5.9		X	5.9	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	HYDROBAENUS	X	No	0	3	3				Arthropoda		Insecta		Diptera		Chironomidae			Hydrobaenus				Genus	scr	sp	7.2		X	7.2	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	MESOCRICOTOPUS	X	No	0	11	11				Arthropoda		Insecta		Diptera		Chironomidae			Mesocricotopus				Genus			6.6		X	6.6	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	ORTHOCLADIUS	X	No	0	16	16				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	TVETENIA	X	No	0	11	11				Arthropoda		Insecta		Diptera		Chironomidae			Tvetenia				Genus	col	sp	5.1		X	5.1	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	STEGOPTERNA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Stegopterna				Genus	fil	cn	2.4		X	2.4	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	SCIOMYZIDAE	X	No	0	1	1				Arthropoda		Insecta		Diptera		Sciomyzidae							Family	pre	bu	6		X	6	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	TIPULIDAE	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae							Family	pre	"bu, sp"	4.8		X	4.8	0
WEST-108-X-2016					WEST-108-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	ORMOSIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae			Ormosia				Genus	col	bu	6.3		X	6.3	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	ENCHYTRAEIDAE	X	No	0	1	1				Annelida		Oligochaeta		Haplotaxida		Enchytraeidae							Family	col	bu	9.1		X	9.1	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	TUBIFICIDAE	X	No	0	10	10				Annelida		Oligochaeta		Tubificida		Tubificidae							Family	col	cn	8.4		X	8.4	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	PISIDIUM	X	No	0	1	1				Mollusca		Bivalvia		Veneroida		Pisidiidae			Pisidium				Genus	fil	bu	5.7		X	5.7	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	SYNURELLA	X	No	0	2	2				Arthropoda		Insecta		Amphipoda		Crangonyctidae			Synurella				Genus			0.4		X	0.4	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	CAECIDOTEA	X	No	0	5	5				Arthropoda		Malacostraca		Isopoda		Asellidae			Caecidotea				Genus	col	sp	2.6		X	2.6	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	ISOTOMIDAE	X	No	0	2	2				Arthropoda		Insecta		Collembola		Isotomidae							Family			4.8		X	4.8	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	NEMOURIDAE	X	Yes	0	27	27				Arthropoda		Insecta		Plecoptera		Nemouridae							Family	shr	"sp, cn"	2.9		X	2.9	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	AMPHINEMURA	X	No	0	3	3				Arthropoda		Insecta		Plecoptera		Nemouridae			Amphinemura				Genus	shr	"sp, cn"	3		X	3	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	PROSTOIA	X	No	0	29	29				Arthropoda		Insecta		Plecoptera		Nemouridae			Prostoia				Genus	shr	"sp, cn"	4.5		X	4.5	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	LIMNEPHILIDAE	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Limnephilidae							Family	shr	"cb, sp, cn"	3.4		X	3.4	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	DIPLOCLADIUS	X	No	0	18	18				Arthropoda		Insecta		Diptera		Chironomidae			Diplocladius				Genus	col	sp	5.9		X	5.9	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	HYDROBAENUS	X	No	0	9	9				Arthropoda		Insecta		Diptera		Chironomidae			Hydrobaenus				Genus	scr	sp	7.2		X	7.2	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	MESOCRICOTOPUS	X	No	0	4	4				Arthropoda		Insecta		Diptera		Chironomidae			Mesocricotopus				Genus			6.6		X	6.6	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	ORTHOCLADIUS	X	No	0	8	8				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	RHEOCRICOTOPUS	X	No	0	5	5				Arthropoda		Insecta		Diptera		Chironomidae			Rheocricotopus				Genus	col	sp	6.2		X	6.2	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	TANYPODINAE	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Tanypodinae				Genus	pre		7.5		X	7.5	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	STEGOPTERNA	X	No	0	8	8				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Stegopterna				Genus	fil	cn	2.4		X	2.4	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	TIPULIDAE	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae							Family	pre	"bu, sp"	4.8		X	4.8	0
WEST-109-X-2016					WEST-109-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	ORMOSIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae			Ormosia				Genus	col	bu	6.3		X	6.3	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	TUBIFICIDAE	X	No	0	2	2				Annelida		Oligochaeta		Tubificida		Tubificidae							Family	col	cn	8.4		X	8.4	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	PHYSA	X	No	0	2	2				Mollusca		Gastropoda		Basommatophora		Physidae			Physa				Genus	scr	cb	7		X	7	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	GAMMARUS	X	No	0	5	5				Arthropoda		Malacostraca		Amphipoda		Gammaridae			Gammarus				Genus	shr	sp	6.7		X	6.7	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	CAECIDOTEA	X	No	0	4	4				Arthropoda		Malacostraca		Isopoda		Asellidae			Caecidotea				Genus	col	sp	2.6		X	2.6	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	CORDULEGASTER	X	No	0	1	1				Arthropoda		Insecta		Odonata		Cordulegastridae			Cordulegaster				Genus	pre	bu	2.4		X	2.4	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	NEMOURIDAE	X	No	0	4	4				Arthropoda		Insecta		Plecoptera		Nemouridae							Family	shr	"sp, cn"	2.9		X	2.9	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	AMPHINEMURA	X	No	0	7	7				Arthropoda		Insecta		Plecoptera		Nemouridae			Amphinemura				Genus	shr	"sp, cn"	3		X	3	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	NIGRONIA	X	No	0	1	1				Arthropoda		Insecta		Megaloptera		Corydalidae			Nigronia				Genus	pre	"cn, cb"	1.4		X	1.4	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	LIMNEPHILIDAE	X	Yes	0	1	1				Arthropoda		Insecta		Trichoptera		Limnephilidae							Family	shr	"cb, sp, cn"	3.4		X	3.4	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	IRONOQUIA	X	No	0	2	2				Arthropoda		Insecta		Trichoptera		Limnephilidae			Ironoquia				Genus	shr	sp	4.9		X	4.9	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	DIPLOCLADIUS	X	No	0	8	8				Arthropoda		Insecta		Diptera		Chironomidae			Diplocladius				Genus	col	sp	5.9		X	5.9	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	ORTHOCLADIUS	X	No	0	21	21				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	PARAKIEFFERIELLA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Chironomidae			Parakiefferiella				Genus	col	sp	2.1		X	2.1	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	SIMULIIDAE	X	Yes	0	7	7				Arthropoda		Insecta		Diptera		Simuliidae							Family	fil	cn	3.2		X	3.2	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	PROSIMULIUM	X	No	0	18	18				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Prosimulium				Genus	fil	cn	2.4		X	2.4	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	STEGOPTERNA	X	No	0	30	30				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Stegopterna				Genus	fil	cn	2.4		X	2.4	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	CHRYSOPS	X	No	0	3	3				Arthropoda		Insecta		Diptera		Tabanidae			Chrysops				Genus	pre	"sp, bu"	2.9		X	2.9	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	ORMOSIA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae			Ormosia				Genus	col	bu	6.3		X	6.3	0
WEST-110-X-2016					WEST-110-X-2016	2016-03-10		MSW.1999.Bugs	COASTAL	TIPULA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae			Tipula				Genus	shr	bu	6.7		X	6.7	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	ENCHYTRAEIDAE	X	No	0	1	1				Annelida		Oligochaeta		Haplotaxida		Enchytraeidae							Family	col	bu	9.1		X	9.1	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	TUBIFICIDAE	X	No	0	7	7				Annelida		Oligochaeta		Tubificida		Tubificidae							Family	col	cn	8.4		X	8.4	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	CRANGONYX	X	No	0	1	1				Arthropoda		Malacostraca		Amphipoda		Crangonyctidae			Crangonyx				Genus	col	sp	6.7		X	6.7	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	SYNURELLA	X	No	0	1	1				Arthropoda		Insecta		Amphipoda		Crangonyctidae			Synurella				Genus			0.4		X	0.4	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	CAECIDOTEA	X	No	0	1	1				Arthropoda		Malacostraca		Isopoda		Asellidae			Caecidotea				Genus	col	sp	2.6		X	2.6	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	COENAGRIONIDAE	X	No	0	1	1				Arthropoda		Insecta		Odonata		Coenagrionidae							Family	pre	cb	9		X	9	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	NEMOURIDAE	X	No	0	22	22				Arthropoda		Insecta		Plecoptera		Nemouridae							Family	shr	"sp, cn"	2.9		X	2.9	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	AMPHINEMURA	X	No	0	1	1				Arthropoda		Insecta		Plecoptera		Nemouridae			Amphinemura				Genus	shr	"sp, cn"	3		X	3	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	ISOPERLA	X	No	0	2	2				Arthropoda		Insecta		Plecoptera		Perlodidae			Isoperla				Genus	pre	"cn, sp"	2.4		X	2.4	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	IRONOQUIA	X	No	0	2	2				Arthropoda		Insecta		Trichoptera		Limnephilidae			Ironoquia				Genus	shr	sp	4.9		X	4.9	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	PTILOSTOMIS	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Phryganeidae			Ptilostomis				Genus	shr	cb	4.3		X	4.3	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	CERATOPOGONIDAE	X	No	0	3	3				Arthropoda		Insecta		Diptera		Ceratopogonidae							Family	pre	"sp, bu"	3.6		X	3.6	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	STENOCHIRONOMUS	X	No	0	5	5				Arthropoda		Insecta		Diptera		Chironomidae		Chironomini	Stenochironomus				Genus	shr	bu	7.9		X	7.9	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	HYDROBAENUS	X	No	0	10	10				Arthropoda		Insecta		Diptera		Chironomidae			Hydrobaenus				Genus	scr	sp	7.2		X	7.2	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	ORTHOCLADIUS	X	No	0	13	13				Arthropoda		Insecta		Diptera		Chironomidae			Orthocladius				Genus	col	"sp, bu"	9.2		X	9.2	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	PARAMETRIOCNEMUS	X	No	0	8	8				Arthropoda		Insecta		Diptera		Chironomidae			Parametriocnemus				Genus	col	sp	4.6		X	4.6	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	RHEOCRICOTOPUS	X	No	0	10	10				Arthropoda		Insecta		Diptera		Chironomidae			Rheocricotopus				Genus	col	sp	6.2		X	6.2	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	ZAVRELIMYIA	X	No	0	4	4				Arthropoda		Insecta		Diptera		Chironomidae		Pentaneurini	Zavrelimyia				Genus	pre	sp	5.3		X	5.3	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	SIMULIIDAE	X	Yes	0	1	1				Arthropoda		Insecta		Diptera		Simuliidae							Family	fil	cn	3.2		X	3.2	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	PROSIMULIUM	X	No	0	5	5				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Prosimulium				Genus	fil	cn	2.4		X	2.4	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	STEGOPTERNA	X	No	0	9	9				Arthropoda		Insecta		Diptera		Simuliidae		Prosimuliini	Stegopterna				Genus	fil	cn	2.4		X	2.4	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	ORMOSIA	X	No	0	2	2				Arthropoda		Insecta		Diptera		Tipulidae			Ormosia				Genus	col	bu	6.3		X	6.3	0
WEST-114-R-2016					WEST-114-R-2016	2016-03-28		MSW.1999.Bugs	COASTAL	TIPULA	X	No	0	1	1				Arthropoda		Insecta		Diptera		Tipulidae			Tipula				Genus	shr	bu	6.7		X	6.7	0
WEST-AJC-X-2016					WEST-AJC-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	SIPHLONURUS	X	No	0	1	1				Arthropoda		Insecta		Ephemeroptera		Siphlonuridae			Siphlonurus				Genus	col	"sw, cb"	7		X	7	0
WEST-AJC-X-2016					WEST-AJC-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	NEMOURIDAE	X	Yes	0	7	7				Arthropoda		Insecta		Plecoptera		Nemouridae							Family	shr	"sp, cn"	2.9		X	2.9	0
WEST-AJC-X-2016					WEST-AJC-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	OSTROCERCA	X	No	0	18	18				Arthropoda		Insecta		Plecoptera		Nemouridae			Ostrocerca				Genus	shr	"sp, cn"	1.7		X	1.7	0
WEST-AJC-X-2016					WEST-AJC-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	LIMNEPHILIDAE	X	No	0	1	1				Arthropoda		Insecta		Trichoptera		Limnephilidae							Family	shr	"cb, sp, cn"	3.4		X	3.4	0
WEST-AJC-X-2016					WEST-AJC-X-2016	2016-03-01		MSW.1999.Bugs	COASTAL	DIPLOCLADIUS	X	No	0	60	60				Arthropoda		Insecta		Diptera		Chironomidae			Diplocladius				Genus	col	sp	5.9		X	5.9	0
